"Sensor_Name","Date","sum(Hourly_Counts)"
"Southern Cross Station",2014-10-30,15626
"Southern Cross Station",2014-10-31,15015
"Southern Cross Station",2014-11-01,2002
"Southern Cross Station",2014-11-02,1587
"Southern Cross Station",2014-11-03,9609
"Southern Cross Station",2014-11-04,2198
"Southern Cross Station",2014-11-05,14231
"Southern Cross Station",2014-11-06,15001
"Southern Cross Station",2014-11-07,14463
"Southern Cross Station",2014-11-08,1886
"Southern Cross Station",2014-11-09,1421
"Southern Cross Station",2014-11-10,15052
"Southern Cross Station",2014-11-11,15481
"Southern Cross Station",2014-11-12,15044
"Southern Cross Station",2014-11-13,15477
"Southern Cross Station",2014-11-14,13769
"Southern Cross Station",2014-11-15,2589
"Southern Cross Station",2014-11-16,1472
"Southern Cross Station",2014-11-17,15048
"Southern Cross Station",2014-11-18,15631
"Southern Cross Station",2014-11-19,15086
"Southern Cross Station",2014-11-20,15858
"Southern Cross Station",2014-11-21,15449
"Southern Cross Station",2014-11-22,2263
"Southern Cross Station",2014-11-23,1558
"Southern Cross Station",2014-11-24,14911
"Southern Cross Station",2014-11-25,15876
"Southern Cross Station",2014-11-26,15573
"Southern Cross Station",2014-11-27,15672
"Southern Cross Station",2014-11-28,15631
"Southern Cross Station",2014-11-29,2244
"Southern Cross Station",2014-11-30,1548
"Southern Cross Station",2014-12-01,15279
"Southern Cross Station",2014-12-02,16140
"Southern Cross Station",2014-12-03,15806
"Southern Cross Station",2014-12-04,15936
"Southern Cross Station",2014-12-05,15652
"Southern Cross Station",2014-12-06,2478
"Southern Cross Station",2014-12-07,1621
"Southern Cross Station",2014-12-08,15254
"Southern Cross Station",2014-12-09,15962
"Southern Cross Station",2014-12-10,15938
"Southern Cross Station",2014-12-11,16038
"Southern Cross Station",2014-12-12,15051
"Southern Cross Station",2014-12-13,2796
"Southern Cross Station",2014-12-14,1504
"Southern Cross Station",2014-12-15,14807
"Southern Cross Station",2014-12-16,13958
"Southern Cross Station",2014-12-17,14860
"Southern Cross Station",2014-12-18,14106
"Southern Cross Station",2014-12-19,14038
"Southern Cross Station",2014-12-20,1975
"Southern Cross Station",2014-12-21,1395
"Southern Cross Station",2014-12-22,10384
"Southern Cross Station",2014-12-23,10446
"Southern Cross Station",2014-12-24,6723
"Southern Cross Station",2014-12-25,916
"Southern Cross Station",2014-12-26,1687
"Southern Cross Station",2014-12-27,1517
"Southern Cross Station",2014-12-28,1338
"Southern Cross Station",2014-12-29,4688
"Southern Cross Station",2014-12-30,4841
"Southern Cross Station",2014-12-31,6064
"Southern Cross Station",2015-01-01,2813
"Southern Cross Station",2015-01-02,4648
"Southern Cross Station",2015-01-03,1428
"Southern Cross Station",2015-01-04,1347
"Southern Cross Station",2015-01-05,11483
"Southern Cross Station",2015-01-06,11513
"Southern Cross Station",2015-01-07,11059
"Southern Cross Station",2015-01-08,11577
"Southern Cross Station",2015-01-09,11315
"Southern Cross Station",2015-01-10,1703
"Southern Cross Station",2015-01-11,1484
"Southern Cross Station",2015-01-12,13499
"Southern Cross Station",2015-01-13,13676
"Southern Cross Station",2015-01-14,13583
"Southern Cross Station",2015-01-15,13381
"Southern Cross Station",2015-01-16,13490
"Southern Cross Station",2015-01-17,2334
"Southern Cross Station",2015-01-18,1477
"Southern Cross Station",2015-01-19,14149
"Southern Cross Station",2015-01-20,14837
"Southern Cross Station",2015-01-21,14399
"Southern Cross Station",2015-01-22,13918
"Southern Cross Station",2015-01-23,12833
"Southern Cross Station",2015-01-24,1717
"Southern Cross Station",2015-01-25,1540
"Southern Cross Station",2015-01-26,2940
"Southern Cross Station",2015-01-27,13830
"Southern Cross Station",2015-01-28,14143
"Southern Cross Station",2015-01-29,14138
"Southern Cross Station",2015-01-30,14578
"Southern Cross Station",2015-01-31,1640
"Southern Cross Station",2015-02-01,1266
"Southern Cross Station",2015-02-02,15153
"Southern Cross Station",2015-02-03,15660
"Southern Cross Station",2015-02-04,15002
"Southern Cross Station",2015-02-05,15152
"Southern Cross Station",2015-02-06,14852
"Southern Cross Station",2015-02-07,1917
"Southern Cross Station",2015-02-08,1418
"Southern Cross Station",2015-02-09,13914
"Southern Cross Station",2015-02-10,15663
"Southern Cross Station",2015-02-11,14705
"Southern Cross Station",2015-02-12,15579
"Southern Cross Station",2015-02-13,14981
"Southern Cross Station",2015-02-14,3820
"Southern Cross Station",2015-02-15,2344
"Southern Cross Station",2015-02-16,14975
"Southern Cross Station",2015-02-17,17148
"Southern Cross Station",2015-02-18,15204
"Southern Cross Station",2015-02-19,15894
"Southern Cross Station",2015-02-20,14716
"Southern Cross Station",2015-02-21,2186
"Southern Cross Station",2015-02-22,1374
"Southern Cross Station",2015-02-23,14143
"Southern Cross Station",2015-02-24,15652
"Southern Cross Station",2015-02-25,15598
"Southern Cross Station",2015-02-26,15879
"Southern Cross Station",2015-02-27,15393
"Southern Cross Station",2015-02-28,4363
"Southern Cross Station",2015-03-01,1677
"Southern Cross Station",2015-03-02,15621
"Southern Cross Station",2015-03-03,15993
"Southern Cross Station",2015-03-04,15667
"Southern Cross Station",2015-03-05,16154
"Southern Cross Station",2015-03-06,14842
"Southern Cross Station",2015-03-07,1856
"Southern Cross Station",2015-03-08,1987
"Southern Cross Station",2015-03-09,2256
"Southern Cross Station",2015-03-10,15102
"Southern Cross Station",2015-03-11,16250
"Southern Cross Station",2015-03-12,16448
"Southern Cross Station",2015-03-13,15866
"Southern Cross Station",2015-03-14,2678
"Southern Cross Station",2015-03-15,2117
"Southern Cross Station",2015-03-16,15714
"Southern Cross Station",2015-03-17,15642
"Southern Cross Station",2015-03-18,15566
"Southern Cross Station",2015-03-19,16080
"Southern Cross Station",2015-03-20,15465
"Southern Cross Station",2015-03-21,2141
"Southern Cross Station",2015-03-22,3713
"Southern Cross Station",2015-03-23,15031
"Southern Cross Station",2015-03-24,16240
"Southern Cross Station",2015-03-25,16353
"Southern Cross Station",2015-03-26,16190
"Southern Cross Station",2015-03-27,15278
"Southern Cross Station",2015-03-28,1872
"Southern Cross Station",2015-03-29,1595
"Southern Cross Station",2015-03-30,15382
"Southern Cross Station",2015-03-31,15263
"Southern Cross Station",2015-04-01,15377
"Southern Cross Station",2015-04-02,14262
"Southern Cross Station",2015-04-03,1638
"Southern Cross Station",2015-04-04,1775
"Southern Cross Station",2015-04-05,1471
"Southern Cross Station",2015-04-06,1382
"Southern Cross Station",2015-04-07,13306
"Southern Cross Station",2015-04-08,14059
"Southern Cross Station",2015-04-09,14311
"Southern Cross Station",2015-04-10,13999
"Southern Cross Station",2015-04-11,2318
"Southern Cross Station",2015-04-12,1562
"Southern Cross Station",2015-04-13,15161
"Southern Cross Station",2015-04-14,15832
"Southern Cross Station",2015-04-15,16324
"Southern Cross Station",2015-04-16,15691
"Southern Cross Station",2015-04-17,15591
"Southern Cross Station",2015-04-18,2196
"Southern Cross Station",2015-04-19,1293
"Southern Cross Station",2015-04-20,15326
"Southern Cross Station",2015-04-21,15588
"Southern Cross Station",2015-04-22,15366
"Southern Cross Station",2015-04-23,15654
"Southern Cross Station",2015-04-24,15507
"Southern Cross Station",2015-04-25,1696
"Southern Cross Station",2015-04-26,1350
"Southern Cross Station",2015-04-27,14454
"Southern Cross Station",2015-04-28,15725
"Southern Cross Station",2015-04-29,15583
"Southern Cross Station",2015-04-30,15848
"Southern Cross Station",2015-05-01,16273
"Southern Cross Station",2015-05-02,2453
"Southern Cross Station",2015-05-03,1731
"Southern Cross Station",2015-05-04,15466
"Southern Cross Station",2015-05-05,15613
"Southern Cross Station",2015-05-06,15689
"Southern Cross Station",2015-05-07,16217
"Southern Cross Station",2015-05-08,16612
"Southern Cross Station",2015-05-09,2151
"Southern Cross Station",2015-05-10,1233
"Southern Cross Station",2015-05-11,15665
"Southern Cross Station",2015-05-12,16332
"Southern Cross Station",2015-05-13,15928
"Southern Cross Station",2015-05-14,16296
"Southern Cross Station",2015-05-15,16817
"Southern Cross Station",2015-05-16,2283
"Southern Cross Station",2015-05-17,1622
"Southern Cross Station",2015-05-18,15931
"Southern Cross Station",2015-05-19,16358
"Southern Cross Station",2015-05-20,16129
"Southern Cross Station",2015-05-21,16267
"Southern Cross Station",2015-05-22,16355
"Southern Cross Station",2015-05-23,2420
"Southern Cross Station",2015-05-24,1627
"Southern Cross Station",2015-05-25,15563
"Southern Cross Station",2015-05-26,16422
"Southern Cross Station",2015-05-27,16195
"Southern Cross Station",2015-05-28,16560
"Southern Cross Station",2015-05-29,16228
"Southern Cross Station",2015-05-30,2224
"Southern Cross Station",2015-05-31,1094
"Southern Cross Station",2015-06-01,15798
"Southern Cross Station",2015-06-02,16327
"Southern Cross Station",2015-06-03,16187
"Southern Cross Station",2015-06-04,16021
"Southern Cross Station",2015-06-05,15214
"Southern Cross Station",2015-06-06,2313
"Southern Cross Station",2015-06-07,1637
"Southern Cross Station",2015-06-08,1530
"Southern Cross Station",2015-06-09,15457
"Southern Cross Station",2015-06-10,16182
"Southern Cross Station",2015-06-11,16552
"Southern Cross Station",2015-06-12,15700
"Southern Cross Station",2015-06-13,1579
"Southern Cross Station",2015-06-14,1362
"Southern Cross Station",2015-06-15,16325
"Southern Cross Station",2015-06-16,16540
"Southern Cross Station",2015-06-17,17029
"Southern Cross Station",2015-06-18,16246
"Southern Cross Station",2015-06-19,16431
"Southern Cross Station",2015-06-20,2114
"Southern Cross Station",2015-06-21,1380
"Southern Cross Station",2015-06-22,16288
"Southern Cross Station",2015-06-23,16855
"Southern Cross Station",2015-06-24,17001
"Southern Cross Station",2015-06-25,16734
"Southern Cross Station",2015-06-26,16457
"Southern Cross Station",2015-06-27,2278
"Southern Cross Station",2015-06-28,1623
"Southern Cross Station",2015-06-29,16231
"Southern Cross Station",2015-06-30,16870
"Southern Cross Station",2015-07-01,16654
"Southern Cross Station",2015-07-02,16792
"Southern Cross Station",2015-07-03,16322
"Southern Cross Station",2015-07-04,1998
"Southern Cross Station",2015-07-05,1918
"Southern Cross Station",2015-07-06,14301
"Southern Cross Station",2015-07-07,16283
"Southern Cross Station",2015-07-08,15709
"Southern Cross Station",2015-07-09,16210
"Southern Cross Station",2015-07-10,15843
"Southern Cross Station",2015-07-11,2016
"Southern Cross Station",2015-07-12,949
"Southern Cross Station",2015-07-13,15515
"Southern Cross Station",2015-07-14,16224
"Southern Cross Station",2015-07-15,16541
"Southern Cross Station",2015-07-16,16886
"Southern Cross Station",2015-07-17,16346
"Southern Cross Station",2015-07-18,2265
"Southern Cross Station",2015-07-19,1806
"Southern Cross Station",2015-07-20,15815
"Southern Cross Station",2015-07-21,17701
"Southern Cross Station",2015-07-22,16924
"Southern Cross Station",2015-07-23,17475
"Southern Cross Station",2015-07-24,17892
"Southern Cross Station",2015-07-25,2651
"Southern Cross Station",2015-07-26,1803
"Southern Cross Station",2015-07-27,15925
"Southern Cross Station",2015-07-28,16792
"Southern Cross Station",2015-07-29,16618
"Southern Cross Station",2015-07-30,16595
"Southern Cross Station",2015-07-31,16332
"Southern Cross Station",2015-08-01,1766
"Southern Cross Station",2015-08-02,1304
"Southern Cross Station",2015-08-03,15791
"Southern Cross Station",2015-08-04,16598
"Southern Cross Station",2015-08-05,16169
"Southern Cross Station",2015-08-06,16421
"Southern Cross Station",2015-08-07,16090
"Southern Cross Station",2015-08-08,2109
"Southern Cross Station",2015-08-09,1528
"Southern Cross Station",2015-08-10,16123
"Southern Cross Station",2015-08-11,16828
"Southern Cross Station",2015-08-12,16664
"Southern Cross Station",2015-08-13,16788
"Southern Cross Station",2015-08-14,15962
"Southern Cross Station",2015-08-15,2540
"Southern Cross Station",2015-08-16,1757
"Southern Cross Station",2015-08-17,15991
"Southern Cross Station",2015-08-18,16511
"Southern Cross Station",2015-08-19,16384
"Southern Cross Station",2015-08-20,16601
"Southern Cross Station",2015-08-21,16121
"Southern Cross Station",2015-08-22,2423
"Southern Cross Station",2015-08-23,1505
"Southern Cross Station",2015-08-24,16231
"Southern Cross Station",2015-08-25,16895
"Southern Cross Station",2015-08-26,16160
"Southern Cross Station",2015-08-27,16413
"Southern Cross Station",2015-08-28,16574
"Southern Cross Station",2015-08-29,1857
"Southern Cross Station",2015-08-30,1772
"Southern Cross Station",2015-08-31,16189
"Southern Cross Station",2015-09-01,16109
"Southern Cross Station",2015-09-02,16057
"Southern Cross Station",2015-09-03,16646
"Southern Cross Station",2015-09-04,14271
"Southern Cross Station",2015-09-05,1727
"Southern Cross Station",2015-09-06,1216
"Southern Cross Station",2015-09-07,16399
"Southern Cross Station",2015-09-08,16438
"Southern Cross Station",2015-09-09,16519
"Southern Cross Station",2015-09-10,17485
"Southern Cross Station",2015-09-11,15834
"Southern Cross Station",2015-09-12,1862
"Southern Cross Station",2015-09-13,1614
"Southern Cross Station",2015-09-14,15843
"Southern Cross Station",2015-09-15,16287
"Southern Cross Station",2015-09-16,16311
"Southern Cross Station",2015-09-17,16519
"Southern Cross Station",2015-09-18,15731
"Southern Cross Station",2015-09-19,1787
"Southern Cross Station",2015-09-20,1493
"Southern Cross Station",2015-09-21,15530
"Southern Cross Station",2015-09-22,16302
"Southern Cross Station",2015-09-23,16151
"Southern Cross Station",2015-09-24,16132
"Southern Cross Station",2015-09-25,15594
"Southern Cross Station",2015-09-26,2145
"Southern Cross Station",2015-09-27,1662
"Southern Cross Station",2015-09-28,15842
"Southern Cross Station",2015-09-29,16436
"Southern Cross Station",2015-09-30,18157
"Southern Cross Station",2015-10-01,16742
"Southern Cross Station",2015-10-02,3043
"Southern Cross Station",2015-10-03,1727
"Southern Cross Station",2015-10-04,1489
"Southern Cross Station",2015-10-05,15865
"Southern Cross Station",2015-10-06,15535
"Southern Cross Station",2015-10-07,16541
"Southern Cross Station",2015-10-08,16436
"Southern Cross Station",2015-10-09,16682
"Southern Cross Station",2015-10-10,2295
"Southern Cross Station",2015-10-11,1573
"Southern Cross Station",2015-10-12,17197
"Southern Cross Station",2015-10-13,17571
"Southern Cross Station",2015-10-14,17649
"Southern Cross Station",2015-10-15,18090
"Southern Cross Station",2015-10-16,16690
"Southern Cross Station",2015-10-17,2813
"Southern Cross Station",2015-10-18,1668
"Southern Cross Station",2015-10-19,16259
"Southern Cross Station",2015-10-20,17050
"Southern Cross Station",2015-10-21,16242
"Southern Cross Station",2015-10-22,16906
"Southern Cross Station",2015-10-23,17015
"Southern Cross Station",2015-10-24,2840
"Southern Cross Station",2015-10-25,1709
"Southern Cross Station",2015-10-26,16399
"Southern Cross Station",2015-10-27,16703
"Southern Cross Station",2015-10-28,16644
"Southern Cross Station",2015-10-29,17194
"Southern Cross Station",2015-10-30,16169
"Southern Cross Station",2015-10-31,2066
"Southern Cross Station",2015-11-01,1663
"Southern Cross Station",2015-11-02,10773
"Southern Cross Station",2015-11-03,2157
"Southern Cross Station",2015-11-04,15794
"Southern Cross Station",2015-11-05,15153
"Southern Cross Station",2015-11-06,15719
"Southern Cross Station",2015-11-07,2063
"Southern Cross Station",2015-11-08,1467
"Southern Cross Station",2015-11-09,16540
"Southern Cross Station",2015-11-10,16683
"Southern Cross Station",2015-11-11,17227
"Southern Cross Station",2015-11-12,16802
"Southern Cross Station",2015-11-13,16790
"Southern Cross Station",2015-11-14,2361
"Southern Cross Station",2015-11-15,3177
"Southern Cross Station",2015-11-16,16712
